name,x1,x2,y1,y2,classname
5097.jpg,8,201,70,282,face_with_mask
1904.jpg,815,197,1022,453,face_with_mask
3950.png,2,4,443,239,face_with_mask
3950.png,252,63,598,397,face_with_mask
3950.png,440,398,722,615,face_with_mask
4776.png,370,78,511,227,face_with_mask
4776.png,336,151,394,272,face_with_mask
4776.png,243,106,342,282,face_with_mask
4776.png,195,164,248,271,face_with_mask
2373.png,18,43,163,239,face_with_mask
2373.png,277,221,332,302,face_with_mask
2373.png,340,210,415,311,face_with_mask
2373.png,420,212,526,347,face_with_mask
3667.png,120,74,430,445,face_with_mask
3296.png,19,64,135,195,face_with_mask
3296.png,252,44,336,155,face_with_mask
4111.png,230,72,970,813,face_with_mask
5153.jpg,574,0,680,159,face_with_mask
5153.jpg,73,0,181,72,face_with_mask
1927.jpg,846,103,1170,521,face_with_mask
2989.png,216,2,529,499,face_with_mask
2654.png,151,3,390,241,face_with_mask
2520.png,131,74,284,230,face_with_mask
2520.png,446,198,553,320,face_with_mask
3421.png,128,80,273,285,face_with_mask
3421.png,386,163,513,319,face_with_mask
2949.png,225,98,292,170,face_with_mask
2949.png,512,96,600,192,face_with_mask
2122.jpg,61,239,158,347,face_with_mask
2122.jpg,262,242,326,320,face_with_mask
2122.jpg,586,228,648,313,face_with_mask
2122.jpg,427,330,493,415,face_with_mask
2122.jpg,507,368,566,439,face_with_mask
2986.png,115,11,435,452,face_with_mask
3999.png,155,96,468,532,face_with_mask
4201.png,385,42,674,420,face_with_mask
4201.png,10,41,351,477,face_with_mask
2428.png,34,119,322,476,face_with_mask
2428.png,324,54,684,579,face_with_mask
4520.png,8,65,248,382,face_with_mask
2875.png,101,38,361,429,face_with_mask
2875.png,379,281,430,340,face_with_mask
2488.png,240,165,511,491,face_with_mask
4187.png,47,43,205,247,face_with_mask
4187.png,395,9,555,204,face_with_mask
3845.png,113,5,420,432,face_with_mask
3910.png,267,2,403,147,face_with_mask
3910.png,585,203,605,234,face_with_mask
3910.png,571,199,585,226,face_with_mask
2626.png,593,84,632,132,face_with_mask
3943.png,360,176,658,579,face_with_mask
2950.png,397,94,485,194,face_with_mask
4306.png,2,5,118,214,face_with_mask
4306.png,138,100,295,320,face_with_mask
4306.png,355,52,516,323,face_with_mask
4339.png,411,9,929,652,face_with_mask
5075.png,305,186,397,263,face_with_mask
5226.jpg,853,192,928,279,face_with_mask
5226.jpg,751,142,792,199,face_with_mask
5226.jpg,905,125,943,176,face_with_mask
4270.png,267,166,462,418,face_with_mask
3896.png,445,4,746,385,face_with_mask
4555.png,322,5,756,646,face_with_mask
4710.png,198,132,292,247,face_with_mask
4710.png,500,93,681,313,face_with_mask
3310.png,286,230,517,519,face_with_mask
3310.png,68,231,282,550,face_with_mask
3171.png,119,6,462,395,face_with_mask
2335.png,229,29,423,339,face_with_mask
2499.png,333,173,482,383,face_with_mask
3033.png,6,5,327,406,face_with_mask
4498.png,429,163,567,332,face_with_mask
4498.png,704,153,811,384,face_with_mask
2423.png,255,22,472,265,face_with_mask
2533.png,130,34,541,572,face_with_mask
4906.png,270,110,471,431,face_with_mask
4906.png,115,301,297,543,face_with_mask
5009.jpg,323,125,613,530,face_with_mask
4583.png,61,8,438,442,face_with_mask
2723.png,130,6,492,495,face_with_mask
2880.png,4,5,212,315,face_with_mask
2880.png,219,5,448,265,face_with_mask
2726.png,40,2,441,426,face_with_mask
5129.jpg,181,36,268,165,face_with_mask
3723.png,350,120,413,191,face_with_mask
4335.png,291,6,497,309,face_with_mask
5040.jpeg,263,64,374,194,face_with_mask
5040.jpeg,523,1,737,294,face_with_mask
3074.png,413,98,523,219,face_with_mask
4167.png,473,213,579,349,face_with_mask
2160.png,148,112,548,624,face_with_mask
3048.png,158,39,570,582,face_with_mask
1821.jpg,518,137,623,259,face_with_mask
1821.jpg,432,104,523,214,face_with_mask
4513.png,322,181,426,351,face_with_mask
2015.jpg,2776,408,3346,1174,face_with_mask
2015.jpg,592,394,1199,1229,face_with_mask
2908.png,387,2,497,151,face_with_mask
3936.png,75,0,654,603,face_with_mask
6409.png,391,9,1004,828,face_with_mask
2974.png,190,5,668,574,face_with_mask
3293.png,812,3,982,169,face_with_mask
3293.png,333,201,535,469,face_with_mask
3293.png,464,3,560,152,face_with_mask
2865.png,128,7,242,115,face_with_mask
3795.png,154,3,661,611,face_with_mask
4616.png,182,20,519,466,face_with_mask
3096.png,71,0,587,476,face_with_mask
2284.png,102,112,201,227,face_with_mask
2284.png,493,88,568,165,face_with_mask
4739.png,236,45,477,372,face_with_mask
3059.png,121,4,510,445,face_with_mask
4818.png,527,76,608,175,face_with_mask
2114.jpeg,233,113,439,393,face_with_mask
5030.jpg,386,0,1000,841,face_with_mask
4390.png,91,10,570,614,face_with_mask
5429.jpg,151,59,612,719,face_with_mask
4734.png,154,32,422,388,face_with_mask
4089.png,573,130,683,285,face_with_mask
4089.png,449,401,618,481,face_with_mask
2367.png,215,48,316,204,face_with_mask
2556.png,66,113,110,163,face_with_mask
5372.jpg,792,191,1094,579,face_with_mask
2183.png,795,18,1026,281,face_with_mask
3266.png,37,0,365,457,face_with_mask
3266.png,352,228,696,610,face_with_mask
3909.png,290,87,462,265,face_with_mask
2777.png,148,5,410,239,face_with_mask
4001.png,147,0,814,492,face_with_mask
3380.png,204,90,447,430,face_with_mask
2850.png,142,130,543,569,face_with_mask
1972.jpg,559,184,605,247,face_with_mask
1972.jpg,449,195,495,256,face_with_mask
1972.jpg,361,208,412,267,face_with_mask
4822.png,0,229,191,473,face_with_mask
4822.png,362,196,535,406,face_with_mask
5251.jpg,371,37,455,164,face_with_mask
4147.png,216,21,469,327,face_with_mask
3988.png,274,198,332,275,face_with_mask
4045.png,351,43,442,161,face_with_mask
3473.png,161,226,270,330,face_with_mask
2530.png,53,3,657,610,face_with_mask
4528.png,65,7,372,346,face_with_mask
4630.png,204,1,478,213,face_with_mask
4620.png,360,97,473,243,face_with_mask
2963.png,589,42,681,146,face_with_mask
2963.png,330,56,395,155,face_with_mask
2963.png,180,70,248,168,face_with_mask
2963.png,34,47,124,150,face_with_mask
4280.png,229,117,347,317,face_with_mask
4280.png,440,18,587,215,face_with_mask
2032.jpg,432,99,652,357,face_with_mask
2032.jpg,442,16,664,345,face_with_mask
2299.png,357,68,418,146,face_with_mask
2299.png,158,90,212,142,face_with_mask
2299.png,1,91,33,148,face_with_mask
3980.png,462,59,579,216,face_with_mask
3980.png,285,189,388,328,face_with_mask
4651.png,406,219,473,312,face_with_mask
3301.png,87,5,179,100,face_with_mask
3301.png,521,200,626,334,face_with_mask
3301.png,648,36,764,176,face_with_mask
3195.png,788,97,829,195,face_with_mask
3066.png,234,6,433,169,face_with_mask
4461.png,403,72,647,412,face_with_mask
2167.png,248,8,438,207,face_with_mask
2228.png,172,76,296,218,face_with_mask
4595.png,282,163,493,450,face_with_mask
5033.jpg,53,80,159,228,face_with_mask
5033.jpg,211,119,296,225,face_with_mask
5033.jpg,317,104,399,212,face_with_mask
5033.jpg,417,89,492,178,face_with_mask
4719.png,285,62,376,230,face_with_mask
4719.png,343,62,501,235,face_with_mask
4719.png,536,60,695,270,face_with_mask
3484.png,204,3,481,375,face_with_mask
3639.png,305,107,379,207,face_with_mask
4899.png,137,64,443,483,face_with_mask
2278.png,345,162,719,587,face_with_mask
2278.png,166,19,252,91,face_with_mask
2397.png,170,8,441,330,face_with_mask
2397.png,287,232,521,522,face_with_mask
3499.png,108,3,402,295,face_with_mask
4252.png,345,55,380,103,face_with_mask
4252.png,129,61,178,131,face_with_mask
4252.png,237,63,272,99,face_with_mask
3861.png,314,35,369,96,face_with_mask
3044.png,84,45,416,558,face_with_mask
4320.png,114,42,376,367,face_with_mask
4624.png,218,20,420,264,face_with_mask
3282.png,198,0,542,428,face_with_mask
2573.png,104,199,131,230,face_with_mask
2573.png,172,205,208,248,face_with_mask
2573.png,345,214,372,250,face_with_mask
2573.png,474,215,500,248,face_with_mask
2573.png,378,201,399,231,face_with_mask
5704.jpg,7,661,788,1682,face_with_mask
5704.jpg,962,904,1424,1556,face_with_mask
3822.png,503,83,604,229,face_with_mask
3822.png,239,33,349,182,face_with_mask
2458.png,83,185,234,379,face_with_mask
5051.jpg,354,19,422,98,face_with_mask
5051.jpg,147,19,233,109,face_with_mask
2360.png,286,6,666,362,face_with_mask
4575.png,312,50,418,173,face_with_mask
2195.png,56,3,342,298,face_with_mask
2195.png,418,89,719,608,face_with_mask
3576.png,293,113,357,184,face_with_mask
3576.png,138,101,206,176,face_with_mask
4030.png,225,129,427,401,face_with_mask
3781.png,181,22,380,290,face_with_mask
3922.png,0,3,448,541,face_with_mask
1854.jpg,442,230,560,368,face_with_mask
3855.png,467,205,551,314,face_with_mask
5317.jpg,96,0,430,432,face_with_mask
5109.jpg,953,226,1092,402,face_with_mask
5109.jpg,496,227,649,403,face_with_mask
5109.jpg,66,203,209,369,face_with_mask
5109.jpg,1077,265,1131,392,face_with_mask
5118.jpg,285,38,486,295,face_with_mask
5118.jpg,865,39,1028,313,face_with_mask
2324.png,267,10,500,333,face_with_mask
5245.jpg,351,24,494,195,face_with_mask
2871.png,397,304,496,500,face_with_mask
2871.png,148,205,259,358,face_with_mask
2871.png,98,116,165,194,face_with_mask
2871.png,151,78,200,145,face_with_mask
2871.png,461,20,494,93,face_with_mask
3175.png,119,0,510,437,face_with_mask
5128.jpg,67,69,111,134,face_with_mask
5128.jpg,197,26,248,97,face_with_mask
5128.jpg,347,103,376,138,face_with_mask
5128.jpg,378,103,401,135,face_with_mask
5128.jpg,317,114,343,143,face_with_mask
5128.jpg,460,75,506,134,face_with_mask
2548.png,193,193,285,315,face_with_mask
6398.jpg,134,55,330,354,face_with_mask
6398.jpg,372,189,523,407,face_with_mask
6398.jpg,556,138,757,415,face_with_mask
6398.jpg,792,0,1092,372,face_with_mask
6398.jpg,383,537,602,863,face_with_mask
6398.jpg,0,442,232,859,face_with_mask
4385.png,148,6,315,243,face_with_mask
4385.png,41,248,215,489,face_with_mask
4385.png,242,206,440,477,face_with_mask
4566.png,0,206,207,650,face_with_mask
4566.png,194,357,347,606,face_with_mask
4566.png,389,286,520,537,face_with_mask
5198.jpg,2223,1342,3173,2217,face_with_mask
3926.png,401,94,580,343,face_with_mask
2073.jpg,2156,906,4912,3684,face_with_mask
2073.jpg,911,4,4886,3649,face_with_mask
4500.png,71,168,225,323,face_with_mask
3835.png,407,98,607,370,face_with_mask
3835.png,176,101,388,382,face_with_mask
3835.png,337,293,482,506,face_with_mask
3297.png,309,29,463,212,face_with_mask
3297.png,438,393,627,595,face_with_mask
3297.png,66,319,177,493,face_with_mask
2065.jpg,343,90,605,454,face_with_mask
4610.png,233,38,464,331,face_with_mask
4699.png,97,130,425,586,face_with_mask
2436.png,299,72,548,426,face_with_mask
2623.png,383,257,431,320,face_with_mask
5105.jpg,578,115,841,397,face_with_mask
3011.png,310,107,396,233,face_with_mask
4731.png,389,86,479,211,face_with_mask
2536.png,365,82,467,237,face_with_mask
1840.jpg,371,138,740,587,face_with_mask
1840.jpg,1026,187,1217,388,face_with_mask
2289.png,48,87,117,164,face_with_mask
4707.png,288,56,426,243,face_with_mask
4458.png,264,154,377,290,face_with_mask
5076.jpg,172,150,258,261,face_with_mask
5076.jpg,372,128,456,242,face_with_mask
5076.jpg,586,152,671,264,face_with_mask
5076.jpg,780,136,864,248,face_with_mask
5076.jpg,961,164,1043,267,face_with_mask
3900.png,151,64,303,264,face_with_mask
2254.png,108,14,400,461,face_with_mask
5061.jpg,47,12,176,180,face_with_mask
5061.jpg,312,23,566,366,face_with_mask
3821.png,343,109,479,238,face_with_mask
3829.png,279,144,465,379,face_with_mask
3829.png,60,163,207,370,face_with_mask
3829.png,502,91,717,368,face_with_mask
2659.png,183,10,531,525,face_with_mask
3768.png,354,149,406,209,face_with_mask
2751.png,259,94,442,447,face_with_mask
2751.png,185,263,294,435,face_with_mask
2751.png,124,94,235,265,face_with_mask
2751.png,7,0,123,154,face_with_mask
2751.png,9,251,128,431,face_with_mask
3977.png,442,77,628,261,face_with_mask
3977.png,79,50,210,233,face_with_mask
4450.png,346,184,613,531,face_with_mask
4450.png,58,218,340,575,face_with_mask
3548.png,62,21,410,483,face_with_mask
5377.jpg,498,2,1454,1116,face_with_mask
2507.png,268,10,572,297,face_with_mask
4678.png,176,2,547,483,face_with_mask
6417.png,266,76,626,631,face_with_mask
5017.jpg,227,10,673,650,face_with_mask
2506.png,34,131,175,318,face_with_mask
2506.png,249,52,376,255,face_with_mask
2506.png,13,446,203,652,face_with_mask
3004.png,453,24,674,258,face_with_mask
4067.png,155,31,301,170,face_with_mask
2621.png,402,50,499,143,face_with_mask
2437.png,573,114,689,265,face_with_mask
2321.png,83,9,396,387,face_with_mask
2205.png,83,6,545,558,face_with_mask
3920.png,41,3,659,588,face_with_mask
2325.png,31,103,348,587,face_with_mask
5433.jpg,330,118,483,324,face_with_mask
3541.png,152,5,511,514,face_with_mask
5164.jpg,151,66,375,380,face_with_mask
5164.jpg,467,63,627,259,face_with_mask
5164.jpg,622,97,721,220,face_with_mask
3267.png,156,0,600,501,face_with_mask
2041.jpg,1267,533,1475,781,face_with_mask
2336.png,503,123,628,283,face_with_mask
2336.png,212,5,429,285,face_with_mask
3447.png,247,11,462,287,face_with_mask
3354.png,62,31,426,456,face_with_mask
4586.png,83,24,236,154,face_with_mask
4586.png,335,41,469,188,face_with_mask
2559.png,190,8,298,155,face_with_mask
3737.png,460,41,580,209,face_with_mask
5172.jpg,621,49,676,127,face_with_mask
5172.jpg,467,69,515,137,face_with_mask
5172.jpg,379,90,415,140,face_with_mask
5172.jpg,122,117,173,177,face_with_mask
5263.jpg,1159,604,1266,756,face_with_mask
5263.jpg,882,574,992,711,face_with_mask
5263.jpg,742,409,809,504,face_with_mask
2595.png,260,81,547,482,face_with_mask
4175.png,406,128,435,171,face_with_mask
4175.png,222,145,251,184,face_with_mask
2163.png,224,1,327,102,face_with_mask
2425.png,341,6,553,220,face_with_mask
5008.jpg,113,60,394,466,face_with_mask
5008.jpg,608,185,777,379,face_with_mask
5008.jpg,805,169,911,307,face_with_mask
4832.png,306,102,433,280,face_with_mask
4323.png,483,22,562,111,face_with_mask
3036.png,241,54,388,253,face_with_mask
4423.png,637,57,922,406,face_with_mask
3149.png,108,4,212,86,face_with_mask
3149.png,382,4,541,139,face_with_mask
2834.png,348,288,567,553,face_with_mask
2834.png,556,381,716,611,face_with_mask
2834.png,223,292,332,518,face_with_mask
2834.png,160,329,271,558,face_with_mask
4726.png,263,6,375,148,face_with_mask
3615.png,113,29,391,483,face_with_mask
4329.png,444,0,783,455,face_with_mask
2038.jpg,431,57,534,173,face_with_mask
2038.jpg,173,87,268,184,face_with_mask
4110.png,205,11,412,294,face_with_mask
4657.png,76,39,190,175,face_with_mask
4657.png,298,92,367,160,face_with_mask
5062.jpg,195,73,262,181,face_with_mask
5062.jpg,487,122,538,180,face_with_mask
5062.jpg,798,65,909,229,face_with_mask
2835.png,120,134,394,562,face_with_mask
4459.png,106,3,560,465,face_with_mask
4627.png,286,25,435,186,face_with_mask
3002.png,11,263,118,406,face_with_mask
3002.png,356,292,426,378,face_with_mask
3002.png,156,268,230,343,face_with_mask
3002.png,317,237,375,309,face_with_mask
3774.png,423,63,532,232,face_with_mask
3106.png,291,8,638,498,face_with_mask
5229.jpg,208,148,267,216,face_with_mask
5229.jpg,276,195,320,249,face_with_mask
2984.png,370,124,440,220,face_with_mask
4932.png,154,222,220,279,face_with_mask
4743.png,191,69,525,497,face_with_mask
3668.png,150,3,510,481,face_with_mask
4996.jpg,265,47,371,184,face_with_mask
4023.png,575,4,897,410,face_with_mask
3263.png,91,45,375,372,face_with_mask
3816.png,426,14,551,171,face_with_mask
4182.png,114,29,442,491,face_with_mask
2852.png,101,17,355,381,face_with_mask
2381.png,234,20,559,461,face_with_mask
3614.png,236,52,727,610,face_with_mask
3023.png,129,136,198,222,face_with_mask
3344.png,192,0,599,416,face_with_mask
2891.png,17,9,481,568,face_with_mask
4039.png,419,46,572,249,face_with_mask
4039.png,679,164,742,223,face_with_mask
4039.png,147,174,228,249,face_with_mask
5591.jpg,583,313,713,504,face_with_mask
3858.png,91,15,190,141,face_with_mask
3858.png,234,19,363,157,face_with_mask
3858.png,3,87,91,236,face_with_mask
4178.png,190,342,290,472,face_with_mask
4536.png,209,186,367,358,face_with_mask
4536.png,723,182,865,314,face_with_mask
4536.png,887,197,990,307,face_with_mask
4360.png,750,106,815,187,face_with_mask
4740.png,275,32,381,158,face_with_mask
3300.png,444,225,518,328,face_with_mask
3300.png,183,169,276,253,face_with_mask
5283.jpg,288,210,504,483,face_with_mask
6434.jpg,315,82,775,783,face_with_mask
2159.png,239,21,620,504,face_with_mask
3656.png,15,7,445,422,face_with_mask
4321.png,144,19,343,243,face_with_mask
2081.jpg,630,266,1114,943,face_with_mask
2081.jpg,217,721,756,1443,face_with_mask
4897.png,263,41,349,172,face_with_mask
4363.png,53,6,642,552,face_with_mask
3076.png,471,52,553,155,face_with_mask
5137.jpg,519,10,833,450,face_with_mask
5137.jpg,1089,31,1419,491,face_with_mask
4727.png,400,73,663,399,face_with_mask
4727.png,6,27,195,283,face_with_mask
4727.png,894,119,967,348,face_with_mask
2826.png,367,12,649,401,face_with_mask
2826.png,12,111,281,532,face_with_mask
4518.png,212,67,326,246,face_with_mask
3334.png,720,4,811,110,face_with_mask
3334.png,924,119,980,189,face_with_mask
3951.png,135,19,653,585,face_with_mask
2000.jpg,573,99,754,322,face_with_mask
2000.jpg,196,12,389,247,face_with_mask
2000.jpg,0,0,118,316,face_with_mask
2981.png,112,39,430,447,face_with_mask
2637.png,313,41,373,139,face_with_mask
2637.png,483,107,525,155,face_with_mask
3812.png,705,107,822,256,face_with_mask
3812.png,305,85,423,247,face_with_mask
4000.png,132,20,184,90,face_with_mask
3077.png,312,3,534,263,face_with_mask
3965.png,171,13,513,542,face_with_mask
4858.png,637,0,826,176,face_with_mask
3377.png,92,103,314,326,face_with_mask
3377.png,322,10,551,256,face_with_mask
2936.png,601,223,654,286,face_with_mask
2936.png,463,219,532,290,face_with_mask
2936.png,513,306,654,442,face_with_mask
2936.png,181,226,247,285,face_with_mask
2936.png,537,190,591,236,face_with_mask
2803.png,220,7,363,213,face_with_mask
2803.png,656,33,793,231,face_with_mask
4432.png,231,80,406,285,face_with_mask
3906.png,361,157,424,245,face_with_mask
3906.png,467,174,521,241,face_with_mask
3609.png,168,123,557,627,face_with_mask
2616.png,244,229,405,415,face_with_mask
2616.png,711,53,874,233,face_with_mask
3404.png,295,242,402,378,face_with_mask
3404.png,517,276,633,414,face_with_mask
3404.png,25,331,133,463,face_with_mask
2543.png,193,5,357,206,face_with_mask
4693.png,238,0,707,490,face_with_mask
3188.png,399,155,513,304,face_with_mask
3188.png,50,191,167,318,face_with_mask
4723.png,165,30,238,131,face_with_mask
4723.png,386,73,466,161,face_with_mask
4723.png,563,66,601,112,face_with_mask
4723.png,466,46,505,92,face_with_mask
1960.jpg,261,33,411,253,face_with_mask
1960.jpg,41,26,187,260,face_with_mask
4077.png,370,18,452,149,face_with_mask
3725.png,257,62,306,115,face_with_mask
2400.png,302,37,416,221,face_with_mask
